ine_label	utterance	num_tokens
UNK:UNK	I have a membership to the Body Shop downstairs.  Can you cancel that please? J	15
UNK:UNK	"Glad to see you're having so much fun with this.  I've been here 5.5 years  with nothing and then in one week I'm in Fortune and Time.  Pretty funny.   Things are going well here .  The big E just chugging along, bringing the  stock price with it.  Wish I could tell you everything new in my life, but I  think I just did.    Your long lost buddy, John     Heather Robertson <hrobertson@hbk.com> on 08/31/2000 10:10:09 AM To: john.arnold@enron.com cc:   Subject: Young John?   Is this ""the 26-year-old chief of natural-gas derivatives""?  If so, you should write me back after you complete your ""nine hours and $1 billion in trades"" today!!   Does this mean I have to start calling you ""Mr. John""?! It was great to see you're doing so well.... Your long lost buddy, Heather  Heather Lockhart Robertson HBK Investments LP Personal: 214.758.6161 Phone 214.758.1261 Fax Investor Relations: 214.758.6108 Phone 214.758.1208 Fax"	174
UNK:UNK	Did you get the magazines I sent you?     Karen Arnold <klarnold@flash.net> on 08/30/2000 09:16:53 PM To: John Arnold/HOU/ECT@ECT, Matthew Arnold/HOU/ECT@ECT cc:   Subject:     Don't look at Power until it goes up again.....today was not a good day.  I have a job interview tomorrow night!  Yes, ME!  I don't know if I will take it if it is offered to me.  It's for only 4 days/week!!!!	81
UNK:UNK	Attached are settles tonight for seasons and years for next 10 years. Dutch is working on getting historical curves.  He should have it by tomorrow  morning. John	27
UNK:UNK	Fine with me     Andy Zipper@ENRON 08/29/2000 06:55 PM To: John Arnold/HOU/ECT@ECT cc:   Subject: Re: commissions saved    Fair enough, though for basis swaps and other non NYMEX stuff I thought the  numbers were a little higher. We are going to use $7.50 per 10,000 unless you  have objection.	56
UNK:UNK	"appears as though the time to get in was last wednesday and everybody already  missed their chance to get out     ""Pesot, Jeff"" <jeff.pesot@verso.com> on 11/28/2000 02:33:21 PM To: ""'jarnold@enron.com'"" <jarnold@enron.com> cc:   Subject:       thursday 6 PM   Ruggles on main.    Is it time to get into etoys?  Jeff Pesot Verso Technologies (212) 792-4094 - office (917) 744-6512 - mobile  mail to : jeff.pesot@verso.com        www.verso.com"	77
UNK:UNK	Frank: How do Sep basis positions roll off? John	9
UNK:UNK	"And you wonder why America is the most productive country in the world.     MARY COOK 08/29/2000 08:12 AM To: Sarah Wesner/Corp/Enron@ENRON cc: John Arnold/HOU/ECT@ECT  Subject: Re: Soc Gen    Ah, the European holiday tradition!      	Sarah Wesner@ENRON 	08/28/2000 07:25 PM 		  		 To: John Arnold/HOU/ECT@ECT, Mary Cook/HOU/ECT@ECT 		 cc:  		 Subject: Soc Gen  Warren Tashnek called to say that the documents for the credit line will not  be available until next week.  It seems that all of Soc Gen's Paris office is  on holiday for the month of August so the  credit proposal for the Enron  facility is gathering dust on someone's desk until they return.    Mary Cook is working on t he brokerage agreement between Fimat and Enron.   That should be done in about a week."	142
UNK:UNK	Just FYI, whether it matters or not, but commissions in gas average $3-4 a  contract.  Not sure about power.     Andy Zipper@ENRON 08/28/2000 04:10 PM To: John Arnold/HOU/ECT@ECT, Mike Maggi/Corp/Enron@Enron cc:   Subject: commissions saved  While we are putting this card together I thougth you guys might like to see  some of the imputed commission numbers.......I thought we would cut it off at  $100,000 saved. I'm using an average rate of $10 per 10,000 mmbtu gas and  power equivalent.	92
UNK:UNK	"Rahil: I have never commented favorably nor unfavorably about Kase's newsletter.   I  think publishing independent market evaluations could be beneficial.  The  more interesting content that is published, the better.         From:  Rahil Jafry                                                              08/28/2000 07:48 PM	 	 	 	                            	  To: John Arnold/HOU/ECT@ECT cc:   Subject: EnronOnline  Hey John,  We'd briefly spoken on the phone last week, but I haven't been able to come  by and talk to you like I'd promised.  Louise had mentioned you did not like  Cynthia Kase's newsletter and may not want us to put Cynthia's weekly  summaries on EnronOnline.  Since Fred (Lagrasta) and his group think publishing her summaries on  EnronOnline will attract more of the smaller customers, would you have any  objection over us publishing the Kase newsletters.  Pls. let me know ASAP so we can proceed with this further.  Regds., Rahil x. 3-3206"	147
UNK:UNK	"yes   To: John Arnold/HOU/ECT@ECT cc:   Subject: Re:    Under the alternative ""bumping"" method, if the market is 3.75/5.25 and our  EOL and ICE market's are both 4/5 in that case, would we pay brokerage if  someone executes on ICE rather than EOL?  Fletch"	50
UNK:UNK	"Thanks         From:  Ted Murphy                                                              08/28/2000 01:36 PM	 	 	 	                            	  To: John Arnold/HOU/ECT@ECT cc: John J Lavorato/Corp/Enron@Enron, Frank Hayden, Sunil  Dalal/Corp/Enron@ENRON, Vladimir Gorny/HOU/ECT@ECT  Subject: Re:    John, Delainey asked Buy and Skilling to extend it for the next two weeks.   Consider it extended thru 9/12/00. Ted"	59
UNK:UNK	Ted: Lavorato wanted me to check on the $5,000,000 VAR extension.  Is it possible  to get this extended indefinitely until the west basis market settles down?   We will have a good percentage of the west position rolling off over the next  week as well as indices get published.  Please advise ASAP. John	54
UNK:UNK	Dave: Just a reminder, can you send me a list of grandchildren to my products.    Also, is it possible to systems-wise deny grandchildren to a specific product  to ensure that the rule is enforced? John	36
UNK:UNK	Just some feedback on our EOL discussion.  Whalley had similar thoughts about  how to address the ICE issue.  His thoughts are that if we are 4/5 on EOL, we  post 1/8 on ICE.  If someone betters the bid to 1.5, a logic server  automatically bumps up our bid to 1.75.  If someone betters that to 2 bid, we  immediately go 2.25 bid.  So we are always the best market on ICE so long as  it is not inside our EOL 2-way.  Thus the only way our best market shows on  ICE is if without us the market is 3.75/5.25, at which point our 4/5 market  gets shown.  If the 3.75 bid pulls out, so does our 4 bid.   Our proposal was  that if EOL was 4/5 we would always show ICE 3.75/5.25.   Think about which  system you like better.  Whalley loved Fletch's idea of running tally of brokerage saved and that will  be implemented shortly.  I am going to call another EOL meeting for everyone on the gas floor managing  a product this week.  The purpose will be to communicate about the importance  of winning the electronic commerce game through a combination of improving  2-ways and killing the broker markets.	217
UNK:UNK	"You didnt realize I was such a fucking bigshot did ya?  Check out the Sep 11  Fortune page 182 for more of the mojo.      ""Andrew Thomas"" <athomas1@dellnet.com> on 08/25/2000 02:02:59 PM To: <Matthew.Arnold@enron.com>, <john.arnold@enron.com> cc:   Subject:     ""You can't turn away for a minute or you get picked  off.""? Damn!!? I'm  minding my own business sitting on the dooker  reading Time, and sure enough  i get picked off!? Sheeeeeeeeeet.?  Friggin celebrities.? Can I have your  autograph?? :)?   ? Nice work, dood.  ? Fellas, I believe the new job is almost here--i was  told yesterday that I  got the job and am just waiting for the phone offer  (supposed to happen this  afternoon).? If it comes through, I'll be covering  the internet--should be  pretty solid.? Who knows, if EnronOnline gets spun  off (obv, not gonna  happen) I might even get to cover it...? what a  mock!? Anyway, thought I'd  drop you two a line.? Hope things are going  well... ? can't wait for football...? lemme know when  you boys come back out here... ? Andy ?"	187
UNK:UNK	CONGRATULATIONS     David P Dupre 11/28/2000 09:02 PM To: Errol McLaughlin/Corp/Enron@ENRON, Dutch Quigley/HOU/ECT@ECT cc: Mike Maggi/Corp/Enron@Enron, John Arnold/HOU/ECT@ECT  Subject: New role  As a recent transfer into the analyst program, I have moved to a new group:  EnronCredit.com, based in London but I will be working here.   I will be working mainly with credit  derivative traders.  I am at the same phone number, 3-3528, and completely enjoyed my role working  with you in the Nymex checkout function for the past 1 1/2 years.  Joe Hunter will be taking my place while a replacement is found.  Best wishes to each of you at Enron.  David	120
UNK:UNK	Hey: Can you send me the file that you produced of those names so I can shrink it  down a little? Thanks, John	23
UNK:UNK	How about Tuesday at either 6:45 am or 2:15 pm my time.     David Redmond 08/25/2000 07:26 AM To: John Arnold/HOU/ECT@ECT, Mike Maggi/Corp/Enron@Enron, John  Disturnal/CAL/ECT@ECT cc: Richard Lewis/LON/ECT@ECT, Peter Crilly/LON/ECT@ECT  Subject: Long Term Volatility  John, Mike,  As you may know I recently moved from the Calgary office to the London  office. The vol curve here is marked very similarly to the Nymex curve at the  front but drops off to a much lower level at the back. Richard Lewis, who is  in charge of UK Gas and Power trading, would like to discuss the rationale  behind the longer end of the NG curves, both vol and price.  Could we all get on the phone sometime next week (Monday is a holiday here)  perhaps before the open or shortly after the close? (The Nymex closes at 8pm  UK time.)  Thanks,  Dave	159
UNK:UNK	Ina: Did you find out the info on the ENA management committee> John	13
UNK:UNK	Dave: I was thinking about our conversation yesterday.   If El Paso, absent this  power deal, were to give us physical gas for 8 years discounted at their WACC  in exchange for an upfront cash payment from ENE, is that transaction a  mark-to-market gain for us?  If not, what's the difference in paying them  with an asset rather than cash.  If it is a mark-to-market gain, isn't this a  way to generate false P&L? John	81
UNK:UNK	Thanks, have a good time but no interest.. John     David P Dupre 08/24/2000 05:00 PM To: John Arnold/HOU/ECT@ECT, Mike Maggi/Corp/Enron@Enron cc:   Subject: Tickets  Every now and then, I receive complimentary tickets to Astros games at Enron  field from various brokers or other contacts. If you would be interested in receiving them, let me know--  David 3-3528  Steno: 275	68
UNK:UNK	"Must be nice to be a Wall Street executive     ""Frank F. Zerilli"" <fzerilli@optonline.net> on 08/23/2000 10:11:35 PM To: jarnold@enron.com cc:   Subject: Vacation   John,  I will be out of the office vacationing up in Martha's Vineyard with the family through Labor Day.  Good Luck with Debby...talk to you in Sep."	59
UNK:UNK	Hey: So I was thinking about your NY problem...I might have an answer.  The site  http://www.bestfares.com/internet_charts/hotel_internet.htm lists cheap hotel specials.  The problem is they won't list them until the  Wednesday before the weekend.  Check it out though.  They have some  reasonable deals. John	51
UNK:UNK	Thanks.  This is a project we should have done 5 years ago. John     Sarah Wesner@ENRON 08/22/2000 11:10 AM To: John Arnold/HOU/ECT@ECT cc: Dutch Quigley/HOU/ECT@ECT  Subject: Re:    Futures' information - will work with Dutch, may take several days  Margin Financing Agreement terms:   Warren Tashnek left me a message today saying that the Soc Gen documents were  coming.         John Arnold@ECT 08/22/2000 07:04 AM To: Sarah Wesner/Corp/Enron@Enron cc: Dutch Quigley/HOU/ECT@ECT   Subject:   Sarah: Can you create a spreadsheet summarizing Enron's open futures interest broken  down by commodity and broker, including maintenance and initial margin for  all commodities (including rates, currencies, gas, crude, etc).   Also, can you create a list of all margin financing agreements in place and  the rates we pay. Thanks, John	139
UNK:UNK	Sarah: Can you create a spreadsheet summarizing Enron's open futures interest broken  down by commodity and broker, including maintenance and initial margin for  all commodities (including rates, currencies, gas, crude, etc).   Also, can you create a list of all margin financing agreements in place and  the rates we pay. Thanks, John	52
UNK:UNK	Jennifer: I'll be here, 3221F, tomorrow from 7:00 - 8:00 and 8:30-9:00 am. Thanks John     Jennifer Milligan 08/21/2000 11:15 AM To: John Arnold/HOU/ECT@ECT cc:   Subject: stock option grant agreement  John,  I am a new generalist on your Human Resources team and  I would like to  deliver your Stock Option Grant Agreement.   We are required to deliver these  documents in person, so please email me with your current EB location or call  me with a convenient delivery time.  Thanks, Jennifer X35272	91
